clientOrderId,clientUserId,createDate,flow,price,finishDate,updateDate,updator,storeId,disName,sDate,eDate,realStartDate,realEndDate,startDistance,endDistance,payId,prePrice,payDate,plusPrice,checkTitle,checkUniNo,cancelNote,email,clientType,reserveNote,clientNote,deposit,returnStoreId,rentDateType,vatNo,vatCompanyTitle,promotionCode,discount,depositPayMethod,endPayMethod,beforePay,beforePayMethod,beforePrice,beforeOrginPrice,beforeDiscount,cancelReasonType,qty,carrierNum,getType,rentKeyBoxId,returnKeyBoxId,ecoNo,asiaMilesId,plusCancelInsurance
16728252010160660,H122,20230104174001,1100,0,,20230104174127,admin,37,,20230112160000,20230112174000,20230104174032,,0,,,0,,,,,,,1,,,0,37,1,,,,,CASH,,F,,0,0,0,6,1,,0,,,61882022116,,0
16728253197060084,H122,20230104174159,500,0,,20230105113446,zochakh,37,,20230112163000,20230112174000,20230104174247,20230105113438,0,0,,0,20230105113446,0,,,,,1,,,0,37,1,,,,0,CASH,CASH,F,,0,0,0,,1,,0,,,61882022116,,0
16728904043710868,A123456788,20230105114644,500,180,,20230105115048,A123456788,37,,20230112113000,20230113114000,20230105113930,20230105115048,0,0,,180,20230105115048,0,,,,,1,,,0,37,1,,,,,CASH,CREDIT,F,,0,0,0,,1,,0,,,61882022116,,0
16729747859480400,C121488794,20230106111305,400,7480,,20230117111202,zochakeelung71,15,,20230106111305,20230106190000,20230106111305,20230117111202,16019,16020,,7480,,0,,,,,1,,,0,15,1,,,,0,CASH,,F,,,0,0,,1,,0,,,,,0
16729755420600264,A123456788,20230106112542,500,180,,20230106112938,A123456788,37,,20230106110000,20230107111000,20230106111828,20230106112938,0,0,,180,20230106112938,0,,,,,1,,,0,37,1,,,,,CASH,CREDIT,F,,0,0,0,,1,,0,,,61882022116,,0
16729787519100884,A123456788,20230106121911,1000,600,,20230106122545,A123456788,37,,20230106120000,20230107120000,,,,,,,,,,,個人因素,,1,,,0,37,1,,,,,CASH,,F,,0,0,0,4,1,,0,,,,,0
16729896608090599,F129729268,20230106152100,1100,200,,20230218170135,admin,1,,20230106150000,20230107150000,,,,,,200,,,,,,,1,,,200,1,1,,F129729268,,,CREDIT,,F,,0,0,0,1,1,,0,,,,,0
16730745879710967,A123456788,20230107145627,500,660,,20230107150736,A123456788,37,,20230107143000,20230108144000,20230107085620,20230107150736,0,0,,660,20230107150736,0,,,,,1,,,0,37,1,,,,,CASH,CREDIT,F,,0,0,0,,1,,0,,,61882022116,,0
16730769475850332,A123456788,20230107153547,500,180,,20230107154632,A123456788,37,,20230107153000,20230108154000,20230107153521,20230107154632,0,0,,180,20230107154632,0,,,,,1,,,0,37,1,,,,,CASH,CREDIT,F,,0,0,0,,1,,0,,,61882022116,,0
16733480080320774,A123456788,20230110185328,500,660,,20230110190228,A123456788,37,,20230110183000,20230111184000,20230110125118,20230110190228,0,0,,660,20230110190228,0,,,,,1,admin,,0,37,1,,,,,CASH,CREDIT,F,,0,0,0,,1,,0,,,20226188002,,0
16733526304260194,E123948302,20230110201030,500,0,,20230918133702,zochakh,37,,20230110201030,20230110190000,20230110201030,20230110201135,0,1,,0,20230918133702,0,,,,,1,,,0,37,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16733530967550271,E123948302,20230110201816,500,4200,,20230918133658,zochakh,37,,20230110201816,20230111190000,20230110201816,20230117152531,0,1,,4200,20230918133658,0,,,,,1,,,0,37,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16734176837890948,A123456788,20230111141443,500,660,,20230111141951,A123456788,37,,20230111140000,20230112141000,20230111080838,20230111141951,0,0,,660,20230111141951,0,,,,,1,,,0,37,1,,,,,CASH,CREDIT,F,,0,0,0,,1,,0,,,61882022119,,0
16735027887230608,V121752802,20230112135308,500,200,,20230112140959,Wesley,14,,20230112140000,20230113140000,20230112135514,20230112140959,100000,100000,,200,20230112140959,,,,,,3,,,0,14,1,,,,,,CASH,F,,0,0,0,,1,,0,,,,,0
16735038387850139,V121752802,20230112141038,500,200,,20230112143120,Wesley,14,,20230112143000,20230113144000,20230112141849,20230112143120,16896,16897,,200,20230112143120,,,,,,2,,,0,,1,,,,,CASH,CASH,F,,0,0,0,,1,,0,,,,,0
16735151402730013,A123456788,20230112171900,500,220,,20230112221030,hui,22,,20220119113000,20220119133000,20220119114000,20220119133000,6,7,,220,20220119013022,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,0,0,0,,1,,0,,,,,0
16735162368120821,A123456788,20230112173716,500,1520,,20230112220702,hui,22,,20211230180000,20230113180000,20211230183000,20220101201000,5,6,,1520,20220101061920,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,0,0,0,,1,,0,,,,,0
16735167786930167,A123456788,20230112174618,500,650,,20230112220418,hui,22,,20220102120000,20220102173000,20220102115000,20220102174000,4,5,,650,20220102054200,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,0,0,0,,1,,0,,,,,0
16735168308670945,A123456788,20230112174710,500,650,,20230112220213,hui,22,,20220102120000,20220102183000,20220102123000,20220102183000,3,4,,650,20220102062951,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,0,0,0,,1,,0,,,,,0
16735168683970639,A123456788,20230112174748,500,110,,20230112215636,hui,22,,20220123143000,20220123153000,20220123143000,20220123153000,2,3,,110,20220123033341,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,0,0,0,,1,,0,,,,,0
16735169500290027,A123456788,20230112174910,500,1300,,20230112215230,hui,22,,20220115173000,20220116173000,20220115123000,20220116174000,1,2,,1300,20220116053633,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,0,0,0,,1,,0,,,,,0
16735170063630838,A123456788,20230112175006,500,1950,,20230112221930,hui,22,,20211230100000,20220101200000,20211230100000,20220101200000,7,8,,1950,20220102034522,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,0,0,0,,1,,0,,,,,0
16735170757480629,A123456788,20230112175115,500,1300,,20230112175747,hui,22,,20220203090000,20220205090000,20220203090000,20220205090000,0,1,,1300,20220205093736,0,,,,,1,100,,0,22,1,,,,0,CASH,CASH,F,,0,0,0,,1,,0,,,,,0
16735333126100676,A123456788,20230112222152,500,650,,20230112222330,hui,22,,20220208090000,20220208160000,20220208094000,20220208161000,8,9,,650,20220208041119,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735335101810470,A123456788,20230112222510,500,650,,20230112222622,hui,22,,20220215163000,20220216093000,20220215164000,20220216092000,9,10,,650,20220216092337,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735336773970916,A123456788,20230112222757,500,1300,,20230112222920,hui,22,,20220223163000,20220225093000,20220223163000,20220225103000,10,11,,1300,20220225102529,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735339770450317,A123456788,20230112223257,500,2390,,20230112223420,hui,22,,20220224113000,20220227143000,20220224112000,20220227143000,11,12,,2390,20220227023447,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735341671830619,A123456788,20230112223607,500,650,,20230112223743,hui,22,,20220228100000,20220228193000,20220228100000,20220228194000,12,13,,650,20220301094733,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735343345100910,A123456788,20230112223854,500,650,,20230112224119,hui,22,,20220308103000,20220308173000,20220308104000,20220308174000,13,14,,650,20220308054300,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735344728080815,A123456788,20230112224112,500,650,,20230112224307,hui,22,,20220318103000,20220318173000,20220318103000,20220318180000,14,15,,650,20220318060046,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735346458350654,A123456788,20230112224405,500,650,,20230112224547,hui,22,,20220324103000,20220324173000,20220324113000,20220324213000,15,16,,650,20220325112949,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735348408330465,A123456788,20230112224720,500,1300,,20230112224824,hui,22,,20220329103000,20220330173000,20220329150000,20220330210000,16,17,,1300,20220331104827,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735390458640852,A123456788,20230112235725,500,650,,20230112235952,hui,22,,20211231100000,20220101103000,20211231123000,20220101103000,17,18,,650,20220101103335,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735393979160547,A123456788,20230113000317,500,1300,,20230113000449,hui,22,,20220104100000,20220105103000,20220104093000,20220105200000,18,19,,1300,20220105080318,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735395116090981,A123456788,20230113000511,500,650,,20230113000646,hui,22,,20220104100000,20220105103000,20220104125000,20220105123000,19,20,,650,20220105123033,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735396451090860,A123456788,20230113000725,500,550,,20230113001127,hui,22,,20220112100000,20220113103000,20220112100000,20220112141000,20,21,,550,20220112021129,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735401048130527,A123456788,20230113001504,500,1300,,20230113001646,hui,27,,20211231100000,20220101103000,20211231122000,20220101183000,0,1,,1300,20220101063200,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735402776470233,A123456788,20230113001757,500,650,,20230113001927,hui,27,,20211231100000,20220101103000,20211231123000,20220101120000,1,2,,650,20220101120950,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735404539900106,A123456788,20230113002053,500,1300,,20230113002216,hui,27,,20220105100000,20220106103000,20220105090000,20220106190000,2,3,,1300,20220106065840,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735405765960080,A123456788,20230113002256,500,760,,20230113002857,hui,27,,20220105100000,20220106103000,20220105111000,20220106120000,3,4,,760,20220106120722,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735409852670535,A123456788,20230113002945,500,650,,20230113003101,hui,27,,20220112100000,20220113103000,20220112140000,20220113135000,4,5,,650,20220113014944,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735411227680180,A123456788,20230113003202,500,870,,20230113003312,hui,27,,20220120100000,20220121103000,20220120132000,20220121150000,5,6,,870,20220121030940,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735412316790501,A123456788,20230113003351,500,760,,20230113003539,hui,27,,20220126100000,20220127103000,20220126181000,20220127183000,6,7,,760,20220127062813,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735413777090585,A123456788,20230113003617,500,1300,,20230113003846,hui,27,,20220204100000,20220206103000,20220204115000,20220206115000,7,8,,1300,20220206115943,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735416565620876,A123456788,20230113004056,500,650,,20230113004306,hui,27,,20220207100000,20220208103000,20220207150000,20220208111000,8,9,,650,20220208111819,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735418290720437,A123456788,20230113004349,500,650,,20230113004625,hui,27,,20220214100000,20220214190000,20220214104000,20220214190000,9,10,,650,20220214070500,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735420214880410,A123456788,20230113004701,500,650,,20230113004848,hui,27,,20220214100000,20220214190000,20220214104000,20220214190000,10,11,,650,20220214070800,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735423561320259,A123456788,20230113005236,500,650,,20230113005437,hui,27,,20220221100000,20220221190000,20220221110000,20220221174000,11,12,,650,20220221054321,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735425258790639,A123456788,20230113005525,500,650,,20230113005754,hui,27,,20220302100000,20220303190000,20220302180000,20220303174000,12,13,,650,20220303060500,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735427548000779,A123456788,20230113005914,500,650,,20230113010029,hui,27,,20220309100000,20220310190000,20220309152000,20220310150000,13,14,,650,20220310030040,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735428801400657,A123456788,20230113010120,500,650,,20230113010331,hui,27,,20220314100000,20220314190000,20220314113000,20220314211000,14,15,,650,20220315091554,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735430339000451,A123456788,20230113010353,500,650,,20230113010529,hui,27,,20220315100000,20220315190000,20220315151000,20220315210000,15,16,,650,20220316092300,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735431615450104,A123456788,20230113010601,500,650,,20230113010712,hui,27,,20220317100000,20220317190000,20220317093000,20220317180000,17,18,,650,20220317060248,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735432937460349,A123456788,20230113010813,500,650,,20230113010940,hui,27,,20220323100000,20220324190000,20220323171000,20220324123000,18,19,,650,20220324123442,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735434482680829,A123456788,20230113011048,500,650,,20230113011216,hui,27,,20220329100000,20220329190000,20220329111000,20220329200000,19,20,,650,20220330093138,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735436047010655,A123456788,20230113011324,500,760,,20230113011449,hui,40,,20211231100000,20220101190000,20211231115000,20220101120000,0,1,,760,20220101120516,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735437749630375,A123456788,20230113011614,500,650,,20230113011847,hui,40,,20220102100000,20220103190000,20220102133000,20220103110000,1,2,,650,20220103110223,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735440185390535,A123456788,20230113012018,500,650,,20230113012130,hui,40,,20220109100000,20220110190000,20220109120000,20220110120000,2,3,,650,20220110120149,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735441470690661,A123456788,20230113012227,500,220,,20230113012349,hui,40,,20220120100000,20220120190000,20220120150000,20220120165000,4,5,,220,20220120044723,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735443130080957,A123456788,20230113012513,500,760,,20230113012811,hui,40,,20220125100000,20220126190000,20220125140000,20220126141000,5,6,,760,20220127091056,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735445261470970,A123456788,20230113012846,500,1300,,20230113013005,hui,40,,20220203100000,20220205190000,20220203100000,20220205094000,6,7,,1300,20220205094000,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735446337270222,A123456788,20230113013033,500,1410,,20230113013239,hui,40,,20220210100000,20220212190000,20220210123000,20220212124000,7,8,,1410,20220212124733,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735447814260092,A123456788,20230113013301,500,440,,20230113013444,hui,40,,20220221100000,20220221190000,20220221093000,20220221132000,8,9,,440,20220221012120,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735449297460440,A123456788,20230113013529,500,650,,20230113013708,hui,40,,20220226100000,20220226190000,20220226093000,20220226220000,9,10,,650,20220227024300,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735450963760973,A123456788,20230113013816,500,220,,20230113014037,hui,40,,20220301100000,20220301190000,20220301092000,20220301111000,10,11,,220,20220301111300,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735453245450256,A123456788,20230113014204,500,650,,20230113014339,hui,40,,20220309100000,20220310190000,20220309172000,20220310161000,11,12,,650,20220310040800,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735454676760470,A123456788,20230113014427,500,650,,20230113014551,hui,40,,20220310100000,20220311190000,20220310123000,20220311121000,12,13,,650,20220311120418,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735456719440320,A123456788,20230113014751,500,760,,20230113014909,hui,40,,20220317100000,20220318190000,20220317160000,20220318170000,13,14,,760,20220318045423,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735457863550448,A123456788,20230113014946,500,650,,20230113015108,hui,40,,20220321100000,20220322190000,20220321161000,20220322143000,14,15,,650,20220322022938,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735459016510815,A123456788,20230113015141,500,1300,,20230113015309,hui,40,,20220329100000,20220330190000,20220329150000,20220330210000,16,17,,1300,20220331104750,0,,,,,1,,,0,40,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735809928880815,A123456788,20230113113632,500,650,,20230113113834,hui,41,,20211231130000,20220101130000,20211231130000,20220101124000,0,1,,0,20220101124728,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735811859260953,A123456788,20230113113945,500,650,,20230113114118,hui,41,,20211231130000,20220101130000,20211231133000,20220101130000,1,2,,0,20220101125142,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735813016060843,A123456788,20230113114141,500,1950,,20230113114316,hui,41,,20220104130000,20220107130000,20220104152000,20220107121000,3,4,,1300,20220107062824,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735814193670388,A123456788,20230113114339,500,760,,20230113114800,hui,41,,20220108130000,20220109130000,20220108093000,20220109094000,4,5,,110,20220109094236,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735818847860882,A123456788,20230113115124,500,1200,,20230113115823,hui,41,,20220116130000,20220117130000,20220116105000,20220117150000,5,6,,550,20220117025816,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735825903740792,A123456788,20230113120310,500,650,,20230113120450,hui,41,,20220125130000,20220125130000,20220125155000,20220125223000,6,7,,0,20220127090800,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735831093500981,A123456788,20230113121149,500,650,,20230113121313,hui,41,,20220205130000,20220206130000,20220205130000,20220206115000,7,8,,0,20220206114956,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735832526850243,A123456788,20230113121412,500,650,,20230113121532,hui,41,,20220208130000,20220209130000,20220208105000,20220209093000,8,9,,0,20220209092816,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735833634160002,A123456788,20230113121603,500,1410,,20230113121730,hui,41,,20220215130000,20220217130000,20220215175000,20220217182000,9,10,,760,20220217061433,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735835295050983,A123456788,20230113121849,500,650,,20230113122014,hui,41,,20220221090000,20220221130000,20220221092000,20220221133000,10,11,,0,20220221012700,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735844744900101,A123456788,20230113123434,500,650,,20230113123614,hui,41,,20220226090000,20220226130000,20220226133000,20220226180000,11,12,,0,20220226060700,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735845940230576,A123456788,20230113123634,500,1300,,20230113123754,hui,41,,20220228090000,20220302130000,20220228135000,20220302115000,12,13,,650,20220302115600,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735847200770330,A123456788,20230113123840,500,650,,20230113124016,hui,41,,20220312090000,20220313130000,20220312110000,20220313100000,13,14,,0,20220313101433,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735848385050616,A123456788,20230113124038,500,650,,20230113124242,hui,41,,20220313090000,20220314130000,20220313181000,20220314122000,14,15,,0,20220314122331,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735849816790106,A123456788,20230113124301,500,650,,20230113134736,hui,41,,20220320090000,20220321130000,20220320175000,20220321145000,15,16,,0,20220321025500,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735888960410032,A123456788,20230113134816,500,650,,20230113134933,hui,41,,20220327090000,20220327130000,20220327144000,20220327180000,16,17,,0,20220327055953,0,,,,,1,,,0,41,1,,,,0,CASH,CASH,T,CASH,650,0,0,,1,,0,,,,,0
16735908021840176,A123456788,20230113142002,500,650,,20230113142304,hui,22,,20220404090000,20220405100000,20220404102000,20220405100000,21,22,,650,20220405095645,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735910178870512,A123456788,20230113142337,500,760,,20230113142741,hui,22,,20220413160000,20220414100000,20220413160000,20220414165000,22,23,,760,20220414044500,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735911880090801,A123456788,20230113142628,500,650,,20230113142802,hui,22,,20220419160000,20220420100000,20220419190000,20220420171000,23,24,,650,20220420051233,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735921239670904,A123456788,20230113144203,500,1300,,20230113144400,hui,22,,20220427160000,20220428100000,20220427044000,20220428131000,24,25,,1300,20220428011246,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735922791510555,A123456788,20230113144439,500,760,,20230113144632,hui,22,,20220427160000,20220428100000,20220427124000,20220428132000,25,26,,760,20220428011246,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735924663520082,A123456788,20230113144746,500,1950,,20230113145204,hui,22,,20230113144746,20230113190000,20220504175000,20220507110000,26,27,,1950,20220507105544,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735926501340461,A123456788,20230113145050,500,440,,20230113145209,hui,22,,20220517160000,20220517210000,20220517093000,20220517124000,27,28,,440,20220517124124,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735927979840141,A123456788,20230113145317,500,650,,20230113150504,hui,22,,20220528160000,20220528210000,20220528121000,20220528184000,28,29,,650,20220528063844,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735943912060955,A123456788,20230113151951,500,110,,20230113153941,hui,22,,20220528160000,20220528210000,20220528150000,20220528155000,29,30,,110,20220528035216,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735956282360007,A123456788,20230113154028,500,1950,,20230113154209,hui,22,,20220601110000,20220603190000,20220601115000,20220603192000,30,31,,1950,20220603071818,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735957877940506,A123456788,20230113154307,500,650,,20230113154635,hui,22,,20220608110000,20220608190000,20220608093000,20220608182000,31,32,,650,20220608062134,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735961140800208,A123456788,20230113154834,500,760,,20230113155012,hui,22,,20220616110000,20220617190000,20220616135000,20220617143000,32,33,,760,20220617022331,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735962334460593,A123456788,20230113155033,500,550,,20230113155221,hui,22,,20220628110000,20220628190000,20220628150000,20220628200000,33,34,,550,20220629113149,0,,,,,1,,,0,22,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735966949950387,A123456788,20230113155814,500,1300,,20230113160003,hui,27,,20220402110000,20220404190000,20220402102000,20220404100000,20,21,,1300,20220404100017,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735968530820383,A123456788,20230113160053,500,1740,,20230113162342,hui,27,,20220402110000,20220404190000,20220402103000,20220404140000,21,22,,1740,20220404020800,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735982464200979,A123456788,20230113162406,500,550,,20230113162557,hui,27,,20230113162406,20230113190000,20220412110000,20220412155000,22,23,,550,20220412034824,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735984278830110,A123456788,20230113162707,500,440,,20230113163216,hui,27,,20220425110000,20220425190000,20220425113000,20220425144000,23,24,,440,20220425023919,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735987769210592,A123456788,20230113163256,500,650,,20230113163452,hui,27,,20220506110000,20220506190000,20220506102000,20220506160000,24,25,,650,20220506041616,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735989804970054,A123456788,20230113163620,500,650,,20230113163844,hui,27,,20220507110000,20220507190000,20220507121000,20220507200000,25,26,,650,20220508095537,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735991538870105,A123456788,20230113163913,500,220,,20230113164014,hui,27,,20220522110000,20220522190000,20220522125000,20220522140000,26,27,,220,20220522020043,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735992750780730,A123456788,20230113164115,500,650,,20230113164337,hui,27,,20220604110000,20220605190000,20220604111000,20220605103000,27,28,,650,20220605103600,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16735994891070253,A123456788,20230113164449,500,220,,20230113165517,hui,27,,20220609110000,20220609190000,20220609163000,20220609182000,28,29,,220,20220609061829,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16736001617130612,A123456788,20230113165601,500,330,,20230113165753,hui,27,,20220614110000,20220614190000,20220614120000,20220614150000,29,30,,330,20220614030453,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16736002922980675,A123456788,20230113165812,500,650,,20230113165950,hui,27,,20220618110000,20220618190000,20220618130000,20220618203000,30,31,,650,20220619104216,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16736004118830408,A123456788,20230113170011,500,650,,20230113170207,hui,27,,20220620110000,20220620190000,20220620132000,20220620205000,31,32,,650,20220621094600,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
16736005572730672,A123456788,20230113170237,500,330,,20230113170337,hui,27,,20220626110000,20220626190000,20220626143000,20220626171000,32,33,,330,20220626051000,0,,,,,1,,,0,27,1,,,,0,CASH,CASH,F,,,0,0,,1,,0,,,,,0
